state,county,cases,year,fips,prcp,avtemp,str_year,size
Pennsylvania,Bradford County,6,2005,42015,1085.6068257326801,8.215304874238514,pop2005,61747
Pennsylvania,Bucks County,500,2005,42017,1278.344422029194,11.491376314665143,pop2005,616047
Pennsylvania,Butler County,50,2005,42019,968.6334681357107,9.771416979451333,pop2005,180074
Pennsylvania,Cambria County,7,2005,42021,1027.7830794896836,8.726790277366964,pop2005,146726
Pennsylvania,Cameron County,24,2005,42023,1044.0523768833705,7.8547883714948386,pop2005,5483
Pennsylvania,Carbon County,6,2005,42025,1285.5706665039063,9.329609680175782,pop2005,61532
Pennsylvania,Centre County,20,2005,42027,994.6700542284095,9.06436005105143,pop2005,141643
Pennsylvania,Chester County,670,2005,42029,1175.7745851610528,11.618828562439464,pop2005,471562
Pennsylvania,Clarion County,1,2005,42031,1000.946699948655,8.73852745036489,pop2005,40055
Pennsylvania,Clearfield County,61,2005,42033,1037.1624860394725,8.67141482316328,pop2005,81943
Pennsylvania,Clinton County,8,2005,42035,1004.0830099027451,8.781307605847921,pop2005,37169
Pennsylvania,Columbia County,15,2005,42037,1143.7164467259456,9.321761545382047,pop2005,64554
Pennsylvania,Crawford County,4,2005,42039,1102.5358251953126,8.753843086787633,pop2005,89042
Pennsylvania,Cumberland County,36,2005,42041,1096.9492970186122,11.395598074969124,pop2005,222735
Pennsylvania,Dauphin County,70,2005,42043,1180.7409993489584,10.73070698844062,pop2005,253203
Pennsylvania,Delaware County,189,2005,42045,1157.0430013020834,13.035536034901936,pop2005,552126
Pennsylvania,Elk County,46,2005,42047,1059.466221336082,7.572699695163303,pop2005,33225
Pennsylvania,Erie County,16,2005,42049,1170.553037109375,8.94257071685791,pop2005,278933
Pennsylvania,Fayette County,2,2005,42051,1105.8467166650034,10.295186369958586,pop2005,145245
Pennsylvania,Forest County,1,2005,42053,1055.09599609375,7.724683252970378,pop2005,6536
Pennsylvania,Franklin County,37,2005,42055,1044.8121070192572,11.381396226715623,pop2005,137012
Pennsylvania,Fulton County,4,2005,42057,979.0514696906595,10.636946131201352,pop2005,14571
Pennsylvania,Greene County,0,2005,42059,956.6582774896731,10.605553594128839,pop2005,40009
Pennsylvania,Huntingdon County,0,2005,42061,934.193578566948,10.096107719588455,pop2005,45537
Pennsylvania,Indiana County,1,2005,42063,1125.3439855575562,9.69478289783001,pop2005,87956
Pennsylvania,Jefferson County,22,2005,42065,1044.2785742623466,8.560231775045395,pop2005,45142
Pennsylvania,Juniata County,0,2005,42067,1057.2553720047224,10.315182244599756,pop2005,23146
Pennsylvania,Lackawanna County,7,2005,42069,1177.9435585423519,8.477870671372665,pop2005,209184
Pennsylvania,Lancaster County,250,2005,42071,1130.709266357422,11.78833527247111,pop2005,489258
Pennsylvania,Lawrence County,1,2005,42073,1011.9553155899048,9.994750648736954,pop2005,91929
Pennsylvania,Lebanon County,54,2005,42075,1169.7738593921326,10.987165936252527,pop2005,124819
Pennsylvania,Lehigh County,179,2005,42077,1299.5986399931066,10.70354164347929,pop2005,329026
Pennsylvania,Luzerne County,8,2005,42079,1128.4186653645834,9.186911118825277,pop2005,311449
Pennsylvania,Lycoming County,18,2005,42081,1126.1969103237282,8.72212783150051,pop2005,117687
Pennsylvania,McKean County,6,2005,42083,1090.8633153345677,7.037646937679935,pop2005,43886
Pennsylvania,Mercer County,3,2005,42085,1055.907472984813,9.344734797967929,pop2005,118084
Pennsylvania,Mifflin County,1,2005,42087,985.3167652803309,9.93056065895978,pop2005,45954
Pennsylvania,Monroe County,77,2005,42089,1475.0365208675987,9.032611395183363,pop2005,160169
Pennsylvania,Montgomery County,535,2005,42091,1183.2619438666802,11.889593074848126,pop2005,772142
Pennsylvania,Montour County,5,2005,42093,1087.301807750355,9.85598663850264,pop2005,17905
Pennsylvania,Northampton County,164,2005,42095,1381.1608709805253,10.636426967123281,pop2005,286309
Pennsylvania,Northumberland County,1,2005,42097,1122.9987047864245,9.912200209382293,pop2005,91561
Pennsylvania,Perry County,20,2005,42099,1057.0127807617187,10.69021716647678,pop2005,44493
Pennsylvania,Philadelphia County,172,2005,42101,1266.0436290394175,13.466700857335871,pop2005,1517628
Pennsylvania,Pike County,46,2005,42103,1378.744620857658,8.291144213833652,pop2005,55357
Pennsylvania,Potter County,8,2005,42105,1065.691800135263,7.188088733957421,pop2005,17520
Pennsylvania,Schuylkill County,18,2005,42107,1206.7418547599545,9.615684178567701,pop2005,146059
Pennsylvania,Snyder County,5,2005,42109,1112.8990167356005,9.953472174850164,pop2005,37774
Pennsylvania,Somerset County,2,2005,42111,1049.1718222225413,8.666315650939941,pop2005,78418
Pennsylvania,Sullivan County,1,2005,42113,1264.0052688186233,7.805714529913825,pop2005,6313
Pennsylvania,Susquehanna County,5,2005,42115,1156.6226416015625,7.765785327911377,pop2005,41562
Pennsylvania,Tioga County,4,2005,42117,1033.1500038442032,7.726561930956762,pop2005,41059
Pennsylvania,Union County,4,2005,42119,1111.14478069803,9.78423728113589,pop2005,42753
Pennsylvania,Venango County,0,2005,42121,1029.8128698367884,8.803040022897248,pop2005,55487
Pennsylvania,Warren County,1,2005,42123,1054.5261238772853,7.50622761330637,pop2005,41554
Pennsylvania,Washington County,3,2005,42125,972.5636440543241,10.688162145688553,pop2005,204874
Pennsylvania,Wayne County,5,2005,42127,1227.0483853614937,7.604236590660225,pop2005,50123
Pennsylvania,Westmoreland County,7,2005,42129,1105.0705457713507,10.342425803615622,pop2005,364458
Pennsylvania,Wyoming County,4,2005,42131,1071.6543480657763,8.641560392995034,pop2005,27896
Pennsylvania,York County,402,2005,42133,1178.715744126773,11.54579195063165,pop2005,406555
Rhode Island,Bristol County,0,2005,44001,1531.187484741211,10.909124970436096,pop2005,50574
Rhode Island,Kent County,11,2005,44003,1504.5020709859914,10.1176134306809,pop2005,170551
Rhode Island,Newport County,2,2005,44005,1489.6331594366777,10.471649169921875,pop2005,82794
Rhode Island,Providence County,7,2005,44007,1503.3767140009631,9.79191153016809,pop2005,633405
Rhode Island,Washington County,15,2005,44009,1470.6521256243595,9.946135286424981,pop2005,127665
South Carolina,Abbeville County,1,2005,45001,1255.1564459549754,16.135750030216418,pop2005,25644
South Carolina,Aiken County,0,2005,45003,1186.208034853392,17.41428955899009,pop2005,148684
South Carolina,Allendale County,0,2005,45005,1174.6205283717106,17.999829007868183,pop2005,10733
South Carolina,Anderson County,0,2005,45007,1387.8279269236439,16.121176152859093,pop2005,174332
South Carolina,Bamberg County,0,2005,45009,1155.2324582819354,17.757386625858775,pop2005,15734
South Carolina,Barnwell County,0,2005,45011,1236.487307817508,17.662409268892727,pop2005,23038
South Carolina,Beaufort County,2,2005,45013,1389.9812337239584,19.067034167335148,pop2005,139458
South Carolina,Berkeley County,0,2005,45015,1349.190331221944,18.09915837661996,pop2005,152092
South Carolina,Calhoun County,0,2005,45017,1092.0754533247514,17.581705873662774,pop2005,14874
South Carolina,Charleston County,0,2005,45019,1443.9936764256483,18.60770270937965,pop2005,337584
South Carolina,Cherokee County,0,2005,45021,1200.2133321126303,15.5361478805542,pop2005,53522
South Carolina,Chester County,0,2005,45023,1127.9761782045719,15.93134410293014,pop2005,32887
South Carolina,Chesterfield County,0,2005,45025,1198.0134811401367,16.810190847941808,pop2005,42713
South Carolina,Clarendon County,0,2005,45027,1070.501702650538,17.687257172926415,pop2005,32747
South Carolina,Colleton County,0,2005,45029,1322.971314239502,18.17395521402359,pop2005,38990
South Carolina,Darlington County,0,2005,45031,1189.4757522583009,17.044521355628966,pop2005,66889
South Carolina,Dillon County,0,2005,45033,1127.4780936405577,17.107003475057667,pop2005,30711
South Carolina,Dorchester County,0,2005,45035,1162.7777645335477,18.09930056403665,pop2005,111753
South Carolina,Edgefield County,1,2005,45037,1185.7924693714488,16.897568071043338,pop2005,25409
South Carolina,Fairfield County,0,2005,45039,1058.2676010131836,16.528029421965282,pop2005,23677
South Carolina,Florence County,0,2005,45041,1119.5902463768712,17.44232806037454,pop2005,129809
South Carolina,Georgetown County,1,2005,45043,1512.1728415418027,17.986224886196762,pop2005,59525
South Carolina,Greenville County,0,2005,45045,1359.393649159307,15.766612293409265,pop2005,407533
South Carolina,Greenwood County,2,2005,45047,1231.6843474014945,16.41777912084607,pop2005,67756
South Carolina,Hampton County,0,2005,45049,1260.478874206543,18.249147915840148,pop2005,20982
South Carolina,Horry County,3,2005,45051,1269.7957829854574,17.534788694726416,pop2005,228708
South Carolina,Jasper County,0,2005,45053,1416.6638158424614,18.63706820773095,pop2005,21308
South Carolina,Kershaw County,0,2005,45055,1013.8899982997349,16.898207221712386,pop2005,55834
South Carolina,Lancaster County,0,2005,45057,1086.8899964832124,16.43433587891715,pop2005,69763
South Carolina,Laurens County,0,2005,45059,1193.6767322887074,16.172495027021927,pop2005,69392
South Carolina,Lee County,0,2005,45061,1037.9393856164181,17.183155897891883,pop2005,20286
South Carolina,Lexington County,2,2005,45063,1144.45946347397,17.064593678027126,pop2005,233406
South Carolina,McCormick County,0,2005,45065,1200.4159985351562,16.60841598510742,pop2005,9999
South Carolina,Marion County,0,2005,45067,1142.0128825984589,17.476190044455333,pop2005,34466
South Carolina,Marlboro County,0,2005,45069,1248.1815558099127,16.82075260211895,pop2005,27578
South Carolina,Newberry County,1,2005,45071,1101.2894661195817,16.50670418688046,pop2005,37114
South Carolina,Oconee County,0,2005,45073,1694.2831340751263,15.426504664950901,pop2005,69292
South Carolina,Orangeburg County,0,2005,45075,1134.8081177577076,17.741158594221076,pop2005,90764
South Carolina,Pickens County,2,2005,45077,1557.7162066109572,15.340250546419167,pop2005,113729
South Carolina,Richland County,0,2005,45079,1083.959238948985,17.28657766488882,pop2005,345398
South Carolina,Saluda County,0,2005,45081,1157.5877936868108,16.624656845541562,pop2005,18801
South Carolina,Spartanburg County,0,2005,45083,1282.3724416524421,15.988108218217096,pop2005,265919
South Carolina,Sumter County,0,2005,45085,1050.7627605569774,17.46509957587582,pop2005,104885
South Carolina,Union County,0,2005,45087,1136.5335986328125,16.041425603230795,pop2005,28235
South Carolina,Williamsburg County,0,2005,45089,1233.8868436373198,17.691702285179726,pop2005,34741
South Carolina,York County,0,2005,45091,1086.086315802808,15.898173701088384,pop2005,189505
South Dakota,Aurora County,0,2005,46003,596.2715141989968,9.321924888726437,pop2005,2886
South Dakota,Beadle County,0,2005,46005,660.1784713179977,8.466981313846729,pop2005,15754
South Dakota,Bennett County,0,2005,46007,543.9161628797216,9.394689490494219,pop2005,3499
South Dakota,Bon Homme County,0,2005,46009,727.4859152034837,10.129707443470858,pop2005,6960
South Dakota,Brookings County,0,2005,46011,801.5726122887306,7.433400313059489,pop2005,28559
South Dakota,Brown County,0,2005,46013,633.072386398814,7.173953174765593,pop2005,34869
South Dakota,Brule County,0,2005,46015,587.5001485487994,9.223594356985654,pop2005,5111
South Dakota,Buffalo County,0,2005,46017,611.2076614181717,8.849244625537427,pop2005,2069
South Dakota,Butte County,0,2005,46019,419.8872219047161,8.535426003764375,pop2005,9192
South Dakota,Campbell County,0,2005,46021,482.0029294393896,7.606566770289971,pop2005,1520
South Dakota,Charles Mix County,0,2005,46023,658.9130280365815,10.003829708614864,pop2005,9081
South Dakota,Clark County,0,2005,46025,597.0489755653473,7.336934006357768,pop2005,3671
South Dakota,Clay County,0,2005,46027,799.732725201231,9.906700712261777,pop2005,13278
South Dakota,Codington County,0,2005,46029,565.3063379015241,7.095944528068815,pop2005,25836
South Dakota,Corson County,0,2005,46031,481.8828806371733,7.93236309701946,pop2005,4252
South Dakota,Custer County,0,2005,46033,412.5757653329887,8.672060269000484,pop2005,7713
South Dakota,Davison County,0,2005,46035,663.5486136542427,9.616307245360481,pop2005,18826
South Dakota,Day County,0,2005,46037,644.4436432667268,7.19825173157912,pop2005,5796
South Dakota,Deuel County,0,2005,46039,730.4023615056818,7.185027625344016,pop2005,4282
South Dakota,Dewey County,0,2005,46041,411.53075118803645,8.499467717649791,pop2005,6109
South Dakota,Douglas County,0,2005,46043,695.6121525691105,10.100899344224196,pop2005,3212
South Dakota,Edmunds County,0,2005,46045,510.53999880222085,7.271720284027673,pop2005,4074
South Dakota,Fall River County,0,2005,46047,465.8437455610796,9.47074726451527,pop2005,7313
South Dakota,Faulk County,0,2005,46049,551.243187713623,7.759223186969757,pop2005,2325
South Dakota,Grant County,0,2005,46051,657.0811772707129,7.34393909598599,pop2005,7288
South Dakota,Gregory County,0,2005,46053,678.6346029801803,9.59653598612005,pop2005,4217
South Dakota,Haakon County,0,2005,46055,436.9099691515771,9.469916135722602,pop2005,1917
South Dakota,Hamlin County,0,2005,46057,643.6227351597378,7.114434520403544,pop2005,5560
South Dakota,Hand County,0,2005,46059,618.3487204589844,8.217113296508789,pop2005,3301
South Dakota,Hanson County,0,2005,46061,612.9218523943865,9.602693969820752,pop2005,3646
South Dakota,Harding County,0,2005,46063,379.1016994585791,7.908526020597412,pop2005,1180
South Dakota,Hughes County,0,2005,46065,446.4375010309993,8.731736769547334,pop2005,16780
South Dakota,Hutchinson County,0,2005,46067,627.9119349888393,9.875398812173795,pop2005,7492
South Dakota,Hyde County,0,2005,46069,518.2144006347656,8.193466361363729,pop2005,1579
South Dakota,Jackson County,0,2005,46071,526.400936062918,9.978641867238942,pop2005,2788
South Dakota,Jerauld County,0,2005,46073,655.5095574273004,9.04948837492201,pop2005,2075
South Dakota,Jones County,0,2005,46075,454.2192162203502,9.562742239021393,pop2005,1055
South Dakota,Kingsbury County,0,2005,46077,661.560915479473,7.999532129250321,pop2005,5430
South Dakota,Lake County,0,2005,46079,782.3052243319424,8.217540220780807,pop2005,11028
South Dakota,Lawrence County,0,2005,46081,553.0594952260848,7.667864507908444,pop2005,22698
South Dakota,Lincoln County,0,2005,46083,768.6738727528561,8.996563644819362,pop2005,33673
South Dakota,Lyman County,0,2005,46085,536.8531804708205,9.460478668078096,pop2005,3839
South Dakota,McCook County,0,2005,46087,687.6128274936868,8.981976855884898,pop2005,5809
South Dakota,McPherson County,0,2005,46089,585.166821638743,7.0319613715012865,pop2005,2612
South Dakota,Marshall County,0,2005,46091,816.4651011771896,7.040207785003039,pop2005,4373
South Dakota,Meade County,0,2005,46093,421.4431760018332,8.936356443271302,pop2005,24487
South Dakota,Mellette County,0,2005,46095,502.3696428649629,9.837408288177354,pop2005,2027
South Dakota,Miner County,0,2005,46097,685.7671883900961,8.768730084101358,pop2005,2532
South Dakota,Minnehaha County,1,2005,46099,760.9264745918109,8.43588848251233,pop2005,167375
South Dakota,Moody County,0,2005,46101,902.6147717562588,7.795761335979808,pop2005,6495
South Dakota,Pennington County,1,2005,46103,393.2176595484957,8.692720477124478,pop2005,93488
South Dakota,Perkins County,0,2005,46105,433.67020655860586,8.05735785902039,pop2005,2964
South Dakota,Potter County,0,2005,46107,474.8643055088473,7.921282856669647,pop2005,2316
South Dakota,Roberts County,0,2005,46109,774.3775355146437,7.1212360471340235,pop2005,9900
South Dakota,Sanborn County,0,2005,46111,638.3807927911931,9.22767139564861,pop2005,2503
South Dakota,Shannon County,0,2005,46113,484.4396712629762,9.49607556486783,pop2005,13352
South Dakota,Spink County,0,2005,46115,601.3690040861943,7.6295496515068875,pop2005,6831
South Dakota,Stanley County,0,2005,46117,396.7771551861026,9.28369426727295,pop2005,2758
South Dakota,Sully County,0,2005,46119,441.12408320861454,8.52759342645047,pop2005,1391
South Dakota,Todd County,0,2005,46121,601.7615871274375,9.43911218255516,pop2005,9801
South Dakota,Tripp County,0,2005,46123,637.0299302505005,9.929358244790725,pop2005,6015
South Dakota,Turner County,0,2005,46125,696.0334967041016,9.187508764266967,pop2005,8402
South Dakota,Union County,0,2005,46127,834.4520450938832,9.74650141325864,pop2005,13332
South Dakota,Walworth County,0,2005,46129,511.06857139185854,7.776281984228837,pop2005,5426
South Dakota,Yankton County,0,2005,46135,704.6220663319464,9.86383875556614,pop2005,21617
South Dakota,Ziebach County,0,2005,46137,459.55492710302593,8.837581866684182,pop2005,2545
Tennessee,Anderson County,0,2005,47001,1291.0791251199287,14.030312086406507,pop2005,71747
Tennessee,Bedford County,0,2005,47003,1042.7191034573227,14.879253743299797,pop2005,42147
Tennessee,Benton County,0,2005,47005,1167.817226938101,15.28101921081543,pop2005,16265
Tennessee,Bledsoe County,0,2005,47007,1212.2910541735198,13.74619085746899,pop2005,12702
Tennessee,Blount County,0,2005,47009,1254.5014738384045,13.989131144473427,pop2005,115174
Tennessee,Bradley County,0,2005,47011,1240.937291463216,15.073102454344431,pop2005,92264
Tennessee,Campbell County,0,2005,47013,1180.2902723338507,13.506956087399836,pop2005,40412
Tennessee,Cannon County,0,2005,47015,1019.244479530736,14.579955050819798,pop2005,13136
Tennessee,Carroll County,0,2005,47017,1249.0810944930367,15.263122340907222,pop2005,28695
Tennessee,Carter County,0,2005,47019,1109.309822221236,12.045505280928179,pop2005,58666
Tennessee,Cheatham County,0,2005,47021,1061.6302232530381,14.811757447984483,pop2005,38037
Tennessee,Chester County,0,2005,47023,1219.5246373618522,15.397224612352325,pop2005,15879
Tennessee,Claiborne County,0,2005,47025,988.9430183531746,13.883347253950815,pop2005,30806
Tennessee,Clay County,0,2005,47027,1085.1027435302735,14.342384338378906,pop2005,7973
Tennessee,Cocke County,0,2005,47029,971.3530319676255,13.70747287345655,pop2005,34708
Tennessee,Coffee County,0,2005,47031,1089.3160948822465,14.46599096491717,pop2005,50637
Tennessee,Crockett County,0,2005,47033,1096.8207782946135,15.791898074902987,pop2005,14354
Tennessee,Cumberland County,0,2005,47035,1327.1083861071654,13.137343801633277,pop2005,50859
Tennessee,Davidson County,1,2005,47037,1111.214643205915,15.068014837446666,pop2005,607413
Tennessee,Decatur County,0,2005,47039,1177.575111219618,15.422490734524198,pop2005,11428
Tennessee,DeKalb County,0,2005,47041,1127.2052887561274,14.73181126164455,pop2005,18257
Tennessee,Dickson County,0,2005,47043,1093.5579800992398,14.774092352068102,pop2005,45705
Tennessee,Dyer County,0,2005,47045,1041.2707376362364,15.855497937143586,pop2005,37586
Tennessee,Fayette County,0,2005,47047,1095.622088623047,16.40526754205877,pop2005,33993
Tennessee,Fentress County,0,2005,47049,1159.0950676904965,13.276781957443447,pop2005,17019
Tennessee,Franklin County,0,2005,47051,1210.7328107169506,14.66190023100778,pop2005,40529
Tennessee,Gibson County,0,2005,47053,1195.7638355011636,15.416339569903435,pop2005,47856
Tennessee,Giles County,0,2005,47055,1256.0664930835212,15.092443299047726,pop2005,29054
Tennessee,Grainger County,0,2005,47057,921.7651864510996,14.274731512422916,pop2005,22100
Tennessee,Greene County,0,2005,47059,979.329667154948,13.824235608842638,pop2005,64874
Tennessee,Grundy County,0,2005,47061,1196.8928288998811,13.695015347522238,pop2005,14330
Tennessee,Hamblen County,0,2005,47063,929.57000732421875,14.456855047316779,pop2005,60115
Tennessee,Hamilton County,0,2005,47065,1288.9957790798612,15.080262014600965,pop2005,323740
Tennessee,Hancock County,0,2005,47067,937.4942504882813,13.520583319664002,pop2005,6694
Tennessee,Hardeman County,0,2005,47069,1196.2742706595116,15.858033948731654,pop2005,27795
Tennessee,Hardin County,0,2005,47071,1255.9182115342883,15.609715684254963,pop2005,25811
Tennessee,Hawkins County,0,2005,47073,991.9134559160398,13.882069999789014,pop2005,55967
Tennessee,Haywood County,0,2005,47075,1098.2206009094973,16.181325211582415,pop2005,19402
Tennessee,Henderson County,0,2005,47077,1165.1189783796478,15.390278466140167,pop2005,26137
Tennessee,Henry County,0,2005,47079,1194.469227549794,15.070216587611608,pop2005,31294
Tennessee,Hickman County,0,2005,47081,1081.8938955911776,14.842818574207586,pop2005,23365
Tennessee,Houston County,0,2005,47083,1143.5176635742187,14.879966608683269,pop2005,7939
Tennessee,Humphreys County,0,2005,47085,1090.0746209560295,15.058558757488544,pop2005,17904
Tennessee,Jackson County,0,2005,47087,1048.348043690557,14.389035328574803,pop2005,10979
Tennessee,Jefferson County,0,2005,47089,924.968972230569,14.417182653378218,pop2005,47889
Tennessee,Johnson County,0,2005,47091,1058.0788859049478,11.491926044887967,pop2005,18031
Tennessee,Knox County,3,2005,47093,1091.6358843241653,14.574940054383996,pop2005,409530
Tennessee,Lake County,0,2005,47095,1034.8229217529297,15.505439321200052,pop2005,7511
Tennessee,Lauderdale County,0,2005,47097,1005.8647370209565,16.266015748719912,pop2005,26587
Tennessee,Lawrence County,0,2005,47099,1264.5946513331214,14.979966052742892,pop2005,40641
Tennessee,Lewis County,0,2005,47101,1219.3854370117187,14.879220091778299,pop2005,11333
Tennessee,Lincoln County,0,2005,47103,1145.6990217125933,15.307480055352915,pop2005,32121
Tennessee,Loudon County,0,2005,47105,1218.0359447582348,15.07121060345624,pop2005,43228
Tennessee,McMinn County,0,2005,47107,1277.7440016526443,14.807458980266864,pop2005,51092
Tennessee,McNairy County,0,2005,47109,1291.2980929599719,15.678058999308039,pop2005,25038
Tennessee,Macon County,0,2005,47111,1172.5071676503057,14.896131328914477,pop2005,21236
Tennessee,Madison County,1,2005,47113,1243.1759259259259,15.63928136707824,pop2005,94893
Tennessee,Marion County,0,2005,47115,1287.9146561296018,14.554652423074801,pop2005,27699
Tennessee,Marshall County,0,2005,47117,1133.121610369001,14.935041666030884,pop2005,28093
Tennessee,Maury County,0,2005,47119,1175.4642593708445,14.904466284082291,pop2005,75639
Tennessee,Meigs County,0,2005,47121,1240.4976947490986,14.67119550704956,pop2005,11426
Tennessee,Monroe County,0,2005,47123,1326.120409907127,14.278059969142992,pop2005,42877
Tennessee,Montgomery County,0,2005,47125,1058.7519779648892,14.90952756793,pop2005,147789
Tennessee,Moore County,0,2005,47127,1125.3759155273437,14.787986625324596,pop2005,5982
Tennessee,Morgan County,0,2005,47129,1358.0298733998493,13.262806237462055,pop2005,19275
Tennessee,Obion County,0,2005,47131,1101.0605402407439,15.12725043296814,pop2005,31860
Tennessee,Overton County,0,2005,47133,1118.9198354085286,13.85732987721761,pop2005,20440
Tennessee,Perry County,0,2005,47135,1103.2246454803037,15.146952508201062,pop2005,7587
Tennessee,Pickett County,0,2005,47137,1085.073203125,13.756944961547852,pop2005,4811
Tennessee,Polk County,0,2005,47139,1309.682173134624,14.684114815532297,pop2005,15749
Tennessee,Putnam County,1,2005,47141,1176.2477944584216,14.205394825692904,pop2005,67124
Tennessee,Rhea County,0,2005,47143,1301.6758967808314,14.098029851913452,pop2005,29764
Tennessee,Roane County,0,2005,47145,1334.8755296979632,14.564529742513384,pop2005,52556
Tennessee,Robertson County,0,2005,47147,1091.2763616388495,14.714418497952549,pop2005,60019
Tennessee,Rutherford County,0,2005,47149,1035.8000018780049,14.868274259043265,pop2005,219976
Tennessee,Scott County,0,2005,47151,1154.9974436205487,13.070586747901384,pop2005,21681
Tennessee,Sequatchie County,0,2005,47153,1271.4565991210939,14.012659244537353,pop2005,12710
Tennessee,Sevier County,0,2005,47155,1208.3919184258643,13.072807169975118,pop2005,79607
Tennessee,Shelby County,2,2005,47157,1056.1751800001714,16.920164744059246,pop2005,912418
Tennessee,Smith County,0,2005,47159,1082.1575952148437,14.894770011901855,pop2005,18466
Tennessee,Stewart County,0,2005,47161,1070.8834596291567,14.966049133202969,pop2005,12870
Tennessee,Sullivan County,0,2005,47163,1143.68358646222,13.685952741708329,pop2005,151974
Tennessee,Sumner County,0,2005,47165,1171.9600026577334,14.771731497366217,pop2005,143782
Tennessee,Tipton County,0,2005,47167,1057.2332386690027,16.45988973449258,pop2005,55202
Tennessee,Trousdale County,0,2005,47169,1214.5868433902137,14.955072352760716,pop2005,7433
Tennessee,Unicoi County,0,2005,47171,1134.3699951171875,11.883124987284342,pop2005,17558
Tennessee,Union County,0,2005,47173,987.6002825055804,14.0865416935512,pop2005,18637
Tennessee,Van Buren County,0,2005,47175,1129.5260507684004,13.795710538562975,pop2005,5369
Tennessee,Warren County,0,2005,47177,1018.2780887664311,14.709978799971323,pop2005,39372
Tennessee,Washington County,0,2005,47179,1052.3667907714844,13.772788352966309,pop2005,112664
Tennessee,Wayne County,0,2005,47181,1257.7581170714727,14.974601934451869,pop2005,16696
Tennessee,Weakley County,0,2005,47183,1138.7688790653528,15.110377815332306,pop2005,33542
Tennessee,White County,0,2005,47185,1162.070188126474,14.592780635042011,pop2005,24254
Tennessee,Williamson County,0,2005,47187,1123.1584752699907,14.983577930226046,pop2005,152208
Tennessee,Wilson County,0,2005,47189,1090.1570818611744,15.028719119811326,pop2005,99762
Texas,Anderson County,0,2005,48001,678.4515053742851,19.44187331355475,pop2005,56031
Texas,Andrews County,0,2005,48003,393.14650085449216,17.359765434265135,pop2005,12743
Texas,Angelina County,0,2005,48005,1042.3517506917317,19.493584314982098,pop2005,81126
Texas,Aransas County,0,2005,48007,774.2408867730035,22.34820730421278,pop2005,24405
Texas,Archer County,0,2005,48009,856.6179541385535,17.7344901489489,pop2005,8962
Texas,Armstrong County,0,2005,48011,527.0486296509667,14.677971853626717,pop2005,2124
Texas,Atascosa County,0,2005,48013,483.71701692280016,21.69330818890131,pop2005,42458
Texas,Austin County,0,2005,48015,832.7539784421203,20.664706158381637,pop2005,25762
Texas,Bailey County,0,2005,48017,500.90204296690047,14.474519245552294,pop2005,6534
Texas,Bandera County,1,2005,48019,676.539063640844,18.992598239506517,pop2005,19483
Texas,Bastrop County,0,2005,48021,656.2142722837386,20.428072560218073,pop2005,68769
Texas,Baylor County,0,2005,48023,750.2781120246941,17.60283827614951,pop2005,3854
Texas,Bee County,0,2005,48025,614.743100396518,21.887373513188855,pop2005,32439
Texas,Bell County,0,2005,48027,768.643355357496,19.527268783955634,pop2005,261709
Texas,Bexar County,3,2005,48029,527.9262800428603,21.056329833136665,pop2005,1511506
Texas,Blanco County,0,2005,48031,546.2726010131836,19.41723491668701,pop2005,8947
Texas,Borden County,0,2005,48033,513.9771196769946,17.30062857541171,pop2005,630
Texas,Bosque County,1,2005,48035,559.7595780063683,18.92507833830068,pop2005,17785
Texas,Bowie County,0,2005,48037,718.5168900101273,18.4000585909243,pop2005,89933
Texas,Brazoria County,1,2005,48039,942.8997054076547,21.342381763928042,pop2005,274045
Texas,Brazos County,0,2005,48041,795.4193846149209,20.424335974234122,pop2005,163617
Texas,Brewster County,0,2005,48043,301.5236895857186,18.705515807798538,pop2005,9050
Texas,Briscoe County,0,2005,48045,568.7415395883413,15.470564453418438,pop2005,1601
Texas,Brooks County,0,2005,48047,434.36134361153216,23.054157684098428,pop2005,7589
Texas,Brown County,1,2005,48049,662.1715660095215,18.281504526734352,pop2005,38197
Texas,Burleson County,0,2005,48051,734.3776409706373,20.405841741669043,pop2005,16851
Texas,Burnet County,0,2005,48053,603.2010541643415,19.518781346486026,pop2005,40958
Texas,Caldwell County,0,2005,48055,630.0929556833187,20.502241134643555,pop2005,36216
Texas,Calhoun County,0,2005,48057,857.6063620827415,21.93837492806571,pop2005,20278
Texas,Callahan County,0,2005,48059,581.4103495991313,17.855056442580857,pop2005,13208
Texas,Cameron County,2,2005,48061,516.6581110916738,23.997903613593635,pop2005,370735
Texas,Camp County,0,2005,48063,626.8961339150705,18.96905517578125,pop2005,12174
Texas,Carson County,0,2005,48065,470.0349986592277,14.15636408133585,pop2005,6376
Texas,Cass County,0,2005,48067,703.4713190252131,18.703856712530467,pop2005,29444
Texas,Castro County,0,2005,48069,502.9055382361779,13.947319258176364,pop2005,7473
Texas,Chambers County,0,2005,48071,1137.1109838071077,20.886627300925877,pop2005,28035
Texas,Cherokee County,0,2005,48073,802.2018355357496,19.293200492858887,pop2005,47577
Texas,Childress County,0,2005,48075,438.9567914279002,16.737270769083274,pop2005,7471
Texas,Clay County,0,2005,48077,739.4037282244759,17.607331281863384,pop2005,11363
Texas,Cochran County,0,2005,48079,406.10381858132104,15.164795806191185,pop2005,3252
Texas,Coke County,0,2005,48081,700.7464252109945,17.670449542303157,pop2005,3588
